user_id,history
476,"Little Rascals, The - Jury Duty - Waiting to Exhale"
477,"Money Talks - Last Man Standing - Pagemaster, The"
478,"Groundhog Day - Clueless - Postino, Il (The Postman)"
479,Leaving Las Vegas - Crimson Tide - Titanic
480,"Love and Basketball - Filth and the Fury, The - Scary Movie"
481,"Spy Hard - Back to the Future Part III - Nutty Professor, The"
482,Canadian Bacon - Rambo: First Blood Part II - Hot Shots! Part Deux
483,"2001: A Space Odyssey - Terminator, The - Iron Giant, The"
484,Run Lola Run (Lola rennt) - Romy and Michele's High School Reunion - Scream 3
485,"Return of the Pink Panther, The - Groundhog Day - Tom Jones"
486,"Full Monty, The - Breaking the Waves - Red Violin, The (Le Violon rouge)"
487,"Waiting for Guffman - This Is Spinal Tap - Horse Whisperer, The"
488,"Clockwork Orange, A - Ghost in the Shell (Kokaku kidotai)"
489,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb - Wrong Trousers, The"
490,Cinderella - Bedknobs and Broomsticks - Pocahontas
491,Star Wars: Episode V - The Empire Strikes Back - Crimson Tide
492,"Double Jeopardy - Desperately Seeking Susan - Doors, The"
493,"Men in Black - Bulworth - Fisher King, The"
494,Air Force One - Blade - Star Wars: Episode I - The Phantom Menace
495,"Bug's Life, A - Angels in the Outfield - Return to Me"
496,"North by Northwest - Fifth Element, The - Iron Giant, The"
497,"Dark Crystal, The - E.T. the Extra-Terrestrial"
498,"Mystery Train - Flamingo Kid, The - Gods Must Be Crazy, The"
499,"Dead Poets Society - Contact - Joy Luck Club, The"
500,"Erin Brockovich - Five Senses, The - Babe"
501,"Friday the 13th Part 3: 3D - Friday the 13th: The Final Chapter - Slumber Party Massacre II, The"
502,Schindler's List - One Flew Over the Cuckoo's Nest
503,Butch Cassidy and the Sundance Kid - High Plains Drifter - Unforgiven
504,"Blood Simple - Manchurian Candidate, The - Murder, My Sweet"
505,"Last Detail, The - Big - Mary Poppins"
506,"South Park: Bigger, Longer and Uncut - Talented Mr. Ripley, The - Summer of Sam"
507,Strictly Ballroom - Amadeus - Citizen Kane
508,Universal Soldier - Armageddon - Wild Wild West
509,White Squall - Andre - Muppet Treasure Island
510,"Alice in Wonderland - Antz - Lion King, The"
511,"Red Violin, The (Le Violon rouge) - Secret of Roan Inish, The - Shakespeare in Love"
512,"Rising Sun - X-Files: Fight the Future, The - Young Sherlock Holmes"
513,Deconstructing Harry - Demolition Man - Desperado
514,Mad Max 2 (a.k.a. The Road Warrior) - Time Bandits - Gattaca
515,"Spanish Prisoner, The - Hunt for Red October, The - Faster Pussycat! Kill! Kill!"
516,"Predator 2 - Nutty Professor, The - Spaceballs"
517,Drowning Mona - Drugstore Cowboy - Drop Dead Fred
518,"Bad Seed, The - Beautiful - Beetlejuice"
519,"Babe - Lady and the Tramp - Breakfast Club, The"
520,Taxi Driver - Aliens - Austin Powers: International Man of Mystery
521,Psycho - Key Largo - Die Hard
522,Forever Young - Stargate - Body Snatchers
523,"Good, The Bad and The Ugly, The - Fistful of Dollars, A - Thunderball"
524,Dead Presidents - Things to Do in Denver when You're Dead - 187
525,American Beauty - Donnie Brasco - Fantasia
526,"In the Line of Fire - Speed - Spy Who Loved Me, The"
527,Barcelona - Trust
528,Bambi - Pinocchio - 12 Angry Men
529,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb - Christmas Story, A - Crimes and Misdemeanors"
530,"Crumb - Run Lola Run (Lola rennt) - Untouchables, The"
531,That Thing You Do! - Analyze This - Everything You Always Wanted to Know About Sex
532,"Willow - Tron - Borrowers, The"
533,"Jewel of the Nile, The - Star Trek: The Motion Picture - Armageddon"
534,St. Elmo's Fire - Schindler's List - Star Wars: Episode V - The Empire Strikes Back
535,"Talented Mr. Ripley, The - Summer of Sam"
536,"Mulan - Rescuers, The - 101 Dalmatians"
537,"Sting, The - Annie Hall - Saving Private Ryan"
538,"Gulliver's Travels - Deliverance - 20,000 Leagues Under the Sea"
539,"Cinderella - Lady and the Tramp - Lion King, The"
540,"Braveheart - Clockwork Orange, A - Trainspotting"
541,Elizabeth - Seven (Se7en) - Ever After: A Cinderella Story
542,"Any Given Sunday - Rudy - Lost World: Jurassic Park, The"
543,Bonfire of the Vanities - Next Friday - Fathers' Day
544,Indiana Jones and the Last Crusade - Who Framed Roger Rabbit? - Mutiny on the Bounty
545,"Me, Myself and Irene - Phantasm - Out of Africa"
546,MacKenna's Gold - King Kong vs. Godzilla (Kingukongu tai Gojira) - Blood Feast
547,"Face/Off - Rocky Horror Picture Show, The - Escape from New York"
548,Candyman - King Kong - Child's Play
549,Rambo III - Haunted Honeymoon - Caligula
550,"In the Heat of the Night - Crimson Tide - Horseman on the Roof, The (Hussard sur le toit, Le)"
551,Manhattan Murder Mystery - Miller's Crossing - Star Trek: First Contact
552,Bloodsport - Blown Away - Blues Brothers 2000
553,Barcelona - Austin Powers: The Spy Who Shagged Me - Mrs. Doubtfire
554,"Sixth Sense, The - Shakespeare in Love - Runaway Bride"
555,"Who Framed Roger Rabbit? - Aladdin - Lion King, The"
556,Star Trek: Generations - Face/Off - Star Trek V: The Final Frontier
557,"Grand Day Out, A - Akira - Third Man, The"
558,"Singin' in the Rain - Raging Bull - Fugitive, The"
559,Farewell My Concubine - Edward Scissorhands
560,"Broken Arrow - Tarzan the Fearless - Lawnmower Man, The"
561,"Scream 2 - Scream - Princess Bride, The"
562,"Good, The Bad and The Ugly, The - French Connection, The - Cyrano de Bergerac"
563,"Lost in Space - Honey, I Blew Up the Kid - Net, The"
564,"Doctor Zhivago - On the Waterfront - Godfather: Part II, The"
565,Men in Black - Frequency
566,"U.S. Marshalls - Running Man, The - Mystery Men"
567,"Waterworld - Golden Child, The - Jewel of the Nile, The"
568,"Jurassic Park - Mask of Zorro, The"
569,D3: The Mighty Ducks - Mr. Wrong - Problem Child
570,"Interview with the Vampire - Wolf - General's Daughter, The"
571,"Rock, The - In the Line of Fire - Zero Effect"
572,Titan A.E. - Down to You
573,King Kong - Star Wars: Episode IV - A New Hope - Out of Sight
574,Toy Story - Hoop Dreams
575,Who Framed Roger Rabbit? - X-Men - What Lies Beneath
576,"When Harry Met Sally... - Ghostbusters - Princess Bride, The"
577,Escape from New York - Batman - From Russia with Love
578,Saving Private Ryan - Sling Blade - Life Is Beautiful (La Vita è bella)
579,"Back to School - Money Pit, The - Porky's"
580,"Iron Eagle II - Braddock: Missing in Action III - Dirty Dozen, The"
581,Pleasantville - Dave - Babe
582,"Thirteenth Floor, The - What Lies Beneath - X-Men"
583,Superman - Rocky - Predator
584,Titanic - Fargo - Secrets & Lies
585,"Goonies, The - NeverEnding Story, The - Ghost Dog: The Way of the Samurai"
586,"Grand Day Out, A - Close Shave, A - Wrong Trousers, The"
587,"River Runs Through It, A - Batman - Fast, Cheap & Out of Control"
588,"Hustler, The - Cabaret - Persuasion"
589,Harvey - Grosse Pointe Blank - Back to the Future Part III
590,Office Space - Naked - Washington Square
591,"Great Santini, The - Quiz Show - Breaking the Waves"
592,Star Wars: Episode IV - A New Hope - Raiders of the Lost Ark
593,"Cradle Will Rock, The - Swing Kids - Chicken Run"
594,"You Can't Take It With You - Muppet Movie, The - Naked Gun: From the Files of Police Squad!, The"
595,"Seven (Se7en) - Cape Fear - Spanish Prisoner, The"
596,"Lost World: Jurassic Park, The - Any Given Sunday - Titan A.E."
597,"Sixth Sense, The - Rushmore - Stuart Little"
598,"Matrix, The - Saving Private Ryan - Braveheart"
599,"Godfather: Part II, The - One Flew Over the Cuckoo's Nest - Dead Man Walking"
600,"Talented Mr. Ripley, The - Being John Malkovich"
601,"Dirty Dancing - Game, The - Lost Highway"
602,"Alien³ - Lost World: Jurassic Park, The - My Science Project"
603,"Mercury Rising - Thomas Crown Affair, The - Air Force One"
604,"From Dusk Till Dawn - Saint, The - Dragonheart"
605,Erin Brockovich - Galaxy Quest - Ghostbusters
606,Liar Liar - Freaky Friday - Galaxy Quest
607,"Thelma & Louise - Green Mile, The"
608,"Bowfinger - Patriot, The - Blown Away"
609,"Boat, The (Das Boot) - Fugitive, The - Sixth Sense, The"
610,Star Trek: Insurrection - Dune - Back to the Future Part III
611,My Cousin Vinny - Thelma & Louise - Grand Canyon
612,Legends of the Fall - Return to Me - Malice
613,Toy Story - Being John Malkovich - Glengarry Glen Ross
614,"Hunchback of Notre Dame, The - Fox and the Hound, The - Jungle Book, The"
615,"Tomorrow Never Dies - Fifth Element, The - True Lies"
616,Mission to Mars - Ghost in the Shell (Kokaku kidotai) - Star Wars: Episode IV - A New Hope
617,Rear Window - Dial M for Murder
618,"I Dreamed of Africa - Nightmare on Elm Street Part 2: Freddy's Revenge, A - Friday the 13th Part 3: 3D"
619,Being John Malkovich - M*A*S*H
620,Tommy Boy - Patch Adams - Nine Months
621,Repo Man - Terminator 2: Judgment Day - High Fidelity
622,Being John Malkovich - Life Is Beautiful (La Vita è bella) - Boys Don't Cry
623,"Deliverance - Manchurian Candidate, The - Office Space"
624,Mansfield Park - Akira - Henry V
625,"Liberty Heights - Grand Canyon - Bodyguard, The"
626,"Thin Red Line, The - Last of the Mohicans, The - Enemy of the State"
627,"Willy Wonka and the Chocolate Factory - Willow - NeverEnding Story, The"
628,With Honors - Dave - Stuart Little
629,"Homeward Bound II: Lost in San Francisco - American Tail: Fievel Goes West, An - Free Willy"
630,My Life in Pink (Ma vie en rose) - Butch Cassidy and the Sundance Kid - Babe
631,"Ronin - Dances with Wolves - Fifth Element, The"
632,Arachnophobia - Starship Troopers - Mars Attacks!
633,"Meet the Parents - American Psycho - Perfect Storm, The"
634,"Beetlejuice - Sound of Music, The - Blues Brothers, The"
635,"It Happened One Night - Lady Vanishes, The - Things Change"
636,Species - Demolition Man - My Science Project
637,Strictly Ballroom - Superman - Superman II
638,Real Genius - Night Shift - Pee-wee's Big Adventure
639,"Mr. Holland's Opus - Christmas Carol, A - Man Without a Face, The"
640,Pulp Fiction - Fargo
641,"Godfather: Part II, The - Princess Bride, The - Saving Private Ryan"
642,Night of the Living Dead - While You Were Sleeping - Sleepy Hollow
643,"Talented Mr. Ripley, The - Thomas Crown Affair, The - Summer of Sam"
644,Die Hard 2 - Die Hard: With a Vengeance - Annie Hall
645,"Close Shave, A - Wrong Trousers, The - Bank Dick, The"
646,"Moonraker - Broken Arrow - View to a Kill, A"
647,"Flintstones, The - Drop Dead Fred - Shakes the Clown"
648,"Sixth Sense, The - Thomas Crown Affair, The - Teaching Mrs. Tingle"
649,Spaceballs - GoldenEye - Problem Child 2
650,"Perfect Storm, The - U-571 - Pitch Black"
651,Young Doctors in Love - Class - Outrageous Fortune
652,Star Trek: Insurrection - Timecop - Sphere
653,"Poseidon Adventure, The - Payback"
654,Reds - Dangerous Liaisons - Field of Dreams
655,"Sting, The - Sixteen Candles - Groundhog Day"
656,"Year of Living Dangerously - Say Anything... - Killing Fields, The"
657,"Secret of Roan Inish, The - Runaway Bride - Run Lola Run (Lola rennt)"
658,Bowfinger - Bram Stoker's Dracula - Braveheart
659,"Miller's Crossing - Swing Kids - American President, The"
660,"Mrs. Doubtfire - Rich Man's Wife, The - Death and the Maiden"
661,GoodFellas - To Kill a Mockingbird - Amadeus
662,"Die Hard: With a Vengeance - Batman Returns - World Is Not Enough, The"
663,"Species II - Shining, The - Poltergeist"
664,"Kentucky Fried Movie, The - Full Monty, The - Beetlejuice"
665,"Thing, The - Alien"
666,"Philadelphia Story, The - Delicatessen - Twelve Monkeys"
667,"Heathers - Matrix, The - Clockwork Orange, A"
668,Casino - Total Recall - Smilla's Sense of Snow
669,Star Trek: Insurrection - Teenage Mutant Ninja Turtles - Rising Sun
670,"Meet the Parents - Bridge on the River Kwai, The - North by Northwest"
671,"Cell, The - Nurse Betty - Roger & Me"
672,"Fugitive, The - Terminator, The - Butch Cassidy and the Sundance Kid"
673,"Close Encounters of the Third Kind - Lord of the Rings, The - Westworld"
674,"Star Trek: The Wrath of Khan - X-Files: Fight the Future, The - Back to the Future Part II"
675,"General's Daughter, The - Galaxy Quest - Fight Club"
676,"Pallbearer, The - Fletch Lives - Funny Farm"
677,"Fisher King, The - Speed - Night on Earth"
678,Dumbo - Planet of the Apes - My Bodyguard
679,"Alive - Halloween - Bug's Life, A"
680,"Payback - Pushing Tin - Sixth Sense, The"
681,"Dinosaur - Rugrats Movie, The - Space Jam"
682,"Birds, The - Thomas Crown Affair, The - Sense and Sensibility"
683,Get Shorty - Enemy of the State - Die Hard 2
684,Rocky IV - Rocky II - Rocky
685,Mr. Mom - Pretty in Pink - Victor/Victoria
686,"Men in Black - Braveheart - Last of the Mohicans, The"
687,Lolita - Hope Floats - True Lies
688,All Quiet on the Western Front - Richard III - Coming Home
689,"Stargate - Stepford Wives, The - Lawnmower Man, The"
690,To Die For - Men in Black - Pacific Heights
691,Sid and Nancy - Prick Up Your Ears - Charlotte's Web
692,My Best Friend's Wedding - Michael - Benny & Joon
693,"Mission to Mars - Snow Falling on Cedars - Patriot, The"
694,"eXistenZ - Excalibur - Next Karate Kid, The"
695,"Karate Kid, Part II, The - Police Academy 2: Their First Assignment - Psycho III"
696,"Purple Rose of Cairo, The - Witness - Risky Business"
697,As Good As It Gets - Pushing Hands - Zero Effect
698,Sneakers - Star Trek IV: The Voyage Home - Cube
699,Mr. & Mrs. Smith - Brighton Beach Memoirs - Big
700,"Notorious - Manchurian Candidate, The - Big Sleep, The"
701,"Fight Club - Shining, The - Mission: Impossible 2"
702,Dumb & Dumber - Mickey Blue Eyes - Sabrina
703,"Invisible Man, The - Repo Man"
704,"Poseidon Adventure, The - Run Silent, Run Deep - Stigmata"
705,"Death Becomes Her - Leatherface: Texas Chainsaw Massacre III - Return of the Texas Chainsaw Massacre, The"
706,"Tumbleweeds - Misérables, Les - League of Their Own, A"
707,"Terminator, The - No Way Out - Fatal Attraction"
708,Edward Scissorhands - Mission: Impossible
709,Pee-wee's Big Adventure - Crimes and Misdemeanors - Ferris Bueller's Day Off
710,"Jungle Book, The - American Graffiti - And Now for Something Completely Different"
711,"Chinatown - Game, The - Trouble with Harry, The"
712,Heat - Menace II Society - Bad Boys
713,Koyaanisqatsi - Willy Wonka and the Chocolate Factory - Big
714,"Transformers: The Movie, The - Oliver & Company - Parent Trap, The"
715,"Mask, The - Honey, I Shrunk the Kids - Star Wars: Episode I - The Phantom Menace"
716,"Man Who Knew Too Little, The - Gone with the Wind - Forrest Gump"
717,"Pitch Black - Lost World: Jurassic Park, The - Perfect Storm, The"
718,U.S. Marshalls - Broken Arrow - Lethal Weapon 3
719,Toy Story 2 - Groundhog Day - Toy Story
720,For the Love of Benji - Ben-Hur - Swiss Family Robinson
721,"Mickey Blue Eyes - High Fidelity - Shawshank Redemption, The"
722,"Game, The - Shakespeare in Love - Creature Comforts"
723,She's All That - Wild Wild West
724,"Face/Off - Mummy, The - Thomas Crown Affair, The"
725,"Annie Hall - Streetcar Named Desire, A - Reservoir Dogs"
726,Living Out Loud - City of Angels - You've Got Mail
727,"Philadelphia Story, The - Singin' in the Rain - Monty Python and the Holy Grail"
728,"Sex, Lies, and Videotape - Fabulous Baker Boys, The - Somewhere in Time"
729,Star Trek: Insurrection - Speed - Star Trek III: The Search for Spock
730,In the Line of Fire - Get Shorty - Patriot Games
731,"My Blue Heaven - Distinguished Gentleman, The - Six Days Seven Nights"
732,Footloose - Private School - Flashdance
733,"Waking Ned Devine - Dick - Commitments, The"
734,"Galaxy Quest - General's Daughter, The - Haunting, The"
735,"Flatliners - Bone Collector, The - World Is Not Enough, The"
736,"Forrest Gump - Big Blue, The (Le Grand Bleu) - Mallrats"
737,"Producers, The - Red Rock West - Saving Private Ryan"
738,Gone in 60 Seconds - Boiler Room - Shaft
739,"Willy Wonka and the Chocolate Factory - Indian in the Cupboard, The - Space Jam"
740,"Skulls, The - Patriot, The - Creature From the Black Lagoon, The"
741,Halloween 4: The Return of Michael Myers - Friday the 13th Part VI: Jason Lives - Halloween: H20
742,Demolition Man - Deep Impact - Stargate
743,This Is Spinal Tap - Dogma - Steal This Movie!
744,Fear and Loathing in Las Vegas - Kids in the Hall: Brain Candy - Fletch
745,"Adventures of Rocky and Bullwinkle, The - 13th Warrior, The"
746,"General's Daughter, The - Teaching Mrs. Tingle - 8MM"
747,Robocop - Jurassic Park - X-Men
748,"Rudy - Black Cauldron, The - Hellbound: Hellraiser II"
749,"Man Who Knew Too Little, The - Stalag 17 - It's a Wonderful Life"
750,Cinema Paradiso - All About Eve - Howards End
751,From Russia with Love - Rosemary's Baby
752,Nell - Notting Hill - October Sky
753,"Bodyguard, The - Tomorrow Never Dies - Mouse Hunt"
754,"Stigmata - Stir of Echoes - Thomas Crown Affair, The"
755,"Leaving Las Vegas - Right Stuff, The - Aliens"
756,"Planet of the Apes - Terminator 2: Judgment Day - Abyss, The"
757,Coneheads - Lost in Space - Godzilla
758,"JFK - Few Good Men, A - Jerry Maguire"
759,"Grumpier Old Men - Forget Paris - Mirror Has Two Faces, The"
760,"Stand by Me - Clueless - Philadelphia Story, The"
761,Toy Story 2 - Toy Story
762,"Man with the Golden Gun, The - Indiana Jones and the Last Crusade - Saving Private Ryan"
763,Being John Malkovich - Ben-Hur - Jaws
764,"Karate Kid, The - Gods Must Be Crazy II, The - Superman II"
